lead_id,company,market,currency,campaign_name,channel,campaign_budget,product,pipeline_stage,deal_value_usd,created_date,email_opened,email_clicked,company_size,lead_score,deal_value_local
NP-1945,NovaPay,USA,USD,Partner Referral Q2,Referral,12000,NovaPay Pro,Lead,0.0,2024-05-10,,,201-500,18,0.0
NP-1946,NovaPay,UAE,AED,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Qualified,0.0,2024-06-12,,,201-500,98,0.0
NP-1947,NovaPay,Germany,EUR,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-02-12,,,11-50,84,0.0
NP-1948,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Demo,0.0,2024-02-24,,,11-50,16,0.0
NP-1949,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Pro,Closed Won,881.41,2024-03-07,,,500+,91,764.92
NP-1950,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-01-22,,,500+,31,0.0
NP-1951,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Proposal,0.0,2024-06-17,,,51-200,97,0.0
NP-1952,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-06-19,,,1-10,27,0.0
NP-1953,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Qualified,0.0,2024-05-30,,,1-10,37,0.0
NP-1954,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Pro,Proposal,0.0,2024-04-26,False,False,500+,78,0.0
NP-1955,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Pro,Lead,0.0,2024-07-29,,,1-10,24,0.0
NP-1956,NovaPay,USA,USD,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-04-01,True,False,500+,76,0.0
NP-1957,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Basic,Demo,0.0,2024-03-16,,,11-50,26,0.0
NP-1958,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-06-17,,,1-10,64,0.0
NP-1959,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-08-01,,,201-500,15,0.0
NP-1960,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Pro,Qualified,0.0,2024-02-22,False,False,51-200,15,0.0
NP-1961,NovaPay,Germany,EUR,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Lead,0.0,2024-01-25,,,500+,36,0.0
NP-1962,NovaPay,USA,USD,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-05-21,,,11-50,45,0.0
NP-1963,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Qualified,0.0,2024-06-09,,,500+,82,0.0
NP-1964,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-02-06,,,11-50,46,0.0
NP-1965,NovaPay,USA,USD,Spring Email Push,Email,6000,NovaPay Pro,Closed Won,1138.05,2024-02-27,False,False,201-500,56,1138.05
NP-1966,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Closed Won,366.46,2024-06-24,,,201-500,64,34954.18
NP-1967,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Basic,Demo,0.0,2024-03-26,True,True,11-50,73,0.0
NP-1968,NovaPay,UAE,AED,SEO Content Drive,Organic Search,9000,NovaPay Pro,Lead,0.0,2024-04-11,,,201-500,24,0.0
NP-1969,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Pro,Lead,0.0,2024-05-31,,,11-50,80,0.0
NP-1970,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Enterprise,Lead,0.0,2024-04-13,,,201-500,96,0.0
NP-1971,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Qualified,0.0,2024-03-14,,,201-500,66,0.0
NP-1972,NovaPay,UAE,AED,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-06-30,,,500+,23,0.0
NP-1973,NovaPay,USA,USD,Influencer Summer,Influencer,22000,NovaPay Enterprise,Lead,0.0,2024-06-26,,,51-200,35,0.0
NP-1974,NovaPay,Singapore,SGD,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-07-03,,,201-500,45,0.0
NP-1975,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Pro,Demo,0.0,2024-07-22,,,51-200,70,0.0
NP-1976,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-07-06,,,11-50,68,0.0
NP-1977,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Lead,0.0,2024-01-27,,,1-10,22,0.0
NP-1978,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Demo,0.0,2024-06-23,,,201-500,87,0.0
NP-1979,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-06-10,,,500+,73,0.0
NP-1980,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Pro,Qualified,0.0,2024-05-08,,,500+,53,0.0
NP-1981,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Lead,0.0,2024-07-04,,,1-10,59,0.0
NP-1982,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Basic,Qualified,0.0,2024-04-09,,,11-50,81,0.0
NP-1983,NovaPay,Singapore,SGD,Influencer Summer,Influencer,22000,NovaPay Basic,Demo,0.0,2024-08-02,,,201-500,27,0.0
NP-1984,NovaPay,UAE,AED,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-05-02,,,500+,97,0.0
NP-1985,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Proposal,0.0,2024-07-13,,,1-10,60,0.0
NP-1986,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Qualified,0.0,2024-04-15,,,51-200,51,0.0
NP-1987,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Proposal,0.0,2024-02-23,,,500+,13,0.0
NP-1988,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-07-16,,,201-500,54,0.0
NP-1989,NovaPay,UAE,AED,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Demo,0.0,2024-03-25,,,1-10,98,0.0
NP-1990,NovaPay,Singapore,SGD,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Lead,0.0,2024-03-18,,,51-200,14,0.0
NP-1991,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Basic,Qualified,0.0,2024-05-28,,,51-200,12,0.0
NP-1992,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-08-13,,,201-500,51,0.0
NP-1993,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Demo,0.0,2024-06-05,,,51-200,73,0.0
NP-1994,NovaPay,Singapore,SGD,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Lead,0.0,2024-06-17,,,51-200,65,0.0
NP-1995,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Pro,Demo,0.0,2024-04-23,True,True,51-200,83,0.0
NP-1996,NovaPay,Singapore,SGD,Partner Referral Q2,Referral,12000,NovaPay Pro,Closed Won,802.47,2024-06-18,,,51-200,44,1036.17
NP-1997,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Qualified,0.0,2024-02-23,,,1-10,93,0.0
NP-1998,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Demo,0.0,2024-04-10,,,11-50,63,0.0
NP-1999,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Pro,Demo,0.0,2024-06-14,,,11-50,12,0.0
NP-2000,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Enterprise,Qualified,0.0,2024-06-28,,,201-500,44,0.0
NP-2001,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Pro,Demo,0.0,2024-07-26,,,500+,90,0.0
NP-2002,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Lead,0.0,2024-01-29,,,51-200,65,0.0
NP-2003,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Pro,Lead,0.0,2024-05-01,,,201-500,44,0.0
NP-2004,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Qualified,0.0,2024-04-21,,,11-50,24,0.0
NP-2005,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Basic,Proposal,0.0,2024-04-14,False,False,201-500,64,0.0
NP-2006,NovaPay,USA,USD,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-06-04,,,51-200,45,0.0
NP-2007,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Pro,Lead,0.0,2024-08-02,,,1-10,17,0.0
NP-2008,NovaPay,Germany,EUR,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Lead,0.0,2024-03-02,,,51-200,95,0.0
NP-2009,NovaPay,Singapore,SGD,Influencer Summer,Influencer,22000,NovaPay Basic,Proposal,0.0,2024-06-18,,,11-50,24,0.0
NP-2010,NovaPay,UAE,AED,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Qualified,0.0,2024-07-23,,,500+,42,0.0
NP-2011,NovaPay,Singapore,SGD,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-05-15,,,51-200,84,0.0
NP-2012,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Pro,Lead,0.0,2024-07-25,,,11-50,28,0.0
NP-2013,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Enterprise,Qualified,0.0,2024-02-11,,,500+,17,0.0
NP-2014,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Pro,Lead,0.0,2024-06-13,,,201-500,70,0.0
NP-2015,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Demo,0.0,2024-06-19,,,51-200,70,0.0
NP-2016,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Basic,Demo,0.0,2024-06-05,,,1-10,98,0.0
NP-2017,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Pro,Lead,0.0,2024-07-17,,,1-10,78,0.0
NP-2018,NovaPay,Singapore,SGD,Spring Email Push,Email,6000,NovaPay Basic,Negotiation,0.0,2024-04-05,False,False,51-200,48,0.0
NP-2019,NovaPay,USA,USD,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-01-30,,,201-500,90,0.0
NP-2020,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Pro,Lead,0.0,2024-03-05,,,51-200,20,0.0
NP-2021,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Basic,Proposal,0.0,2024-05-29,,,1-10,30,0.0
NP-2022,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-08-10,,,51-200,68,0.0
NP-2023,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-07-27,,,11-50,10,0.0
NP-2024,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Basic,Qualified,0.0,2024-04-19,,,11-50,41,0.0
NP-2025,NovaPay,UAE,AED,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Demo,0.0,2024-05-26,,,500+,97,0.0
NP-2026,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Basic,Qualified,0.0,2024-04-22,,,51-200,32,0.0
NP-2027,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-06-11,,,201-500,57,0.0
NP-2028,NovaPay,Germany,EUR,Spring Email Push,Email,6000,NovaPay Basic,Proposal,0.0,2024-04-28,True,False,500+,92,0.0
NP-2029,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Closed Won,2418.54,2024-06-04,,,11-50,16,230688.45
NP-2030,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Pro,Lead,0.0,2024-05-22,,,11-50,82,0.0
NP-2031,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Demo,0.0,2024-03-08,,,201-500,25,0.0
NP-2032,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Basic,Proposal,0.0,2024-03-20,True,False,11-50,65,0.0
NP-2033,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Enterprise,Lead,0.0,2024-03-10,True,False,11-50,13,0.0
NP-2034,NovaPay,USA,USD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Qualified,0.0,2024-04-01,,,51-200,84,0.0
NP-2035,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-07-12,,,201-500,97,0.0
NP-2036,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Pro,Demo,0.0,2024-03-18,True,False,1-10,52,0.0
NP-2037,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Basic,Qualified,0.0,2024-02-20,True,False,201-500,48,0.0
NP-2038,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Basic,Negotiation,0.0,2024-04-10,,,500+,32,0.0
NP-2039,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-04-29,,,11-50,21,0.0
NP-2040,NovaPay,UAE,AED,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-04-10,,,1-10,26,0.0
NP-2041,NovaPay,Singapore,SGD,Partner Referral Q2,Referral,12000,NovaPay Pro,Demo,0.0,2024-05-30,,,51-200,43,0.0
NP-2042,NovaPay,Singapore,SGD,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Qualified,0.0,2024-07-04,,,11-50,50,0.0
NP-2043,NovaPay,USA,USD,Influencer Summer,Influencer,22000,NovaPay Pro,Lead,0.0,2024-07-27,,,1-10,34,0.0
NP-2044,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Basic,Qualified,0.0,2024-03-06,False,False,201-500,24,0.0
NP-2045,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Basic,Demo,0.0,2024-06-06,,,201-500,73,0.0
NP-2046,NovaPay,Singapore,SGD,Q1 Launch Blitz,Paid Social,18000,NovaPay Enterprise,Lead,0.0,2024-01-21,,,11-50,46,0.0
NP-2047,NovaPay,Singapore,SGD,Spring Email Push,Email,6000,NovaPay Pro,Proposal,0.0,2024-04-27,False,False,500+,37,0.0
NP-2048,NovaPay,USA,USD,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Demo,0.0,2024-06-02,,,201-500,19,0.0
NP-2049,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Pro,Negotiation,0.0,2024-02-18,True,False,1-10,60,0.0
NP-2050,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Proposal,0.0,2024-03-20,,,1-10,20,0.0
NP-2051,NovaPay,Singapore,SGD,Partner Referral Q2,Referral,12000,NovaPay Pro,Qualified,0.0,2024-05-09,,,500+,94,0.0
NP-2052,NovaPay,Germany,EUR,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Qualified,0.0,2024-03-07,,,51-200,82,0.0
NP-2053,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Basic,Qualified,0.0,2024-03-27,False,False,1-10,80,0.0
NP-2054,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-06-30,,,1-10,12,0.0
NP-2055,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Pro,Lead,0.0,2024-03-05,True,False,201-500,49,0.0
NP-2056,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-07-18,,,500+,35,0.0
NP-2057,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-05-29,,,1-10,64,0.0
NP-2058,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Qualified,0.0,2024-03-06,,,500+,53,0.0
NP-2059,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Pro,Demo,0.0,2024-06-07,,,500+,90,0.0
NP-2060,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-08-01,,,51-200,29,0.0
NP-2061,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-04-09,True,True,1-10,15,0.0
NP-2062,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-07-21,,,51-200,55,0.0
NP-2063,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Pro,Lead,0.0,2024-04-29,,,11-50,33,0.0
NP-2064,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Basic,Demo,0.0,2024-05-15,,,500+,68,0.0
NP-2065,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Pro,Lead,0.0,2024-06-24,,,11-50,33,0.0
NP-2066,NovaPay,UAE,AED,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Proposal,0.0,2024-01-23,,,201-500,78,0.0
NP-2067,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Lead,0.0,2024-03-11,,,201-500,98,0.0
NP-2068,NovaPay,Singapore,SGD,Partner Referral Q2,Referral,12000,NovaPay Enterprise,Qualified,0.0,2024-06-06,,,51-200,89,0.0
NP-2069,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Demo,0.0,2024-06-29,,,51-200,21,0.0
NP-2070,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Basic,Proposal,0.0,2024-03-10,False,False,11-50,71,0.0
NP-2071,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Proposal,0.0,2024-08-08,,,11-50,21,0.0
NP-2072,NovaPay,UAE,AED,SEO Content Drive,Organic Search,9000,NovaPay Basic,Qualified,0.0,2024-03-15,,,11-50,29,0.0
NP-2073,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Enterprise,Qualified,0.0,2024-07-28,,,500+,41,0.0
NP-2074,NovaPay,Germany,EUR,Spring Email Push,Email,6000,NovaPay Pro,Lead,0.0,2024-03-28,True,False,201-500,63,0.0
NP-2075,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Pro,Qualified,0.0,2024-05-12,,,1-10,72,0.0
NP-2076,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Pro,Qualified,0.0,2024-06-06,,,11-50,17,0.0
NP-2077,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Qualified,0.0,2024-06-13,,,201-500,70,0.0
NP-2078,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Enterprise,Lead,0.0,2024-03-05,,,1-10,30,0.0
NP-2079,NovaPay,UAE,AED,SEO Content Drive,Organic Search,9000,NovaPay Basic,Qualified,0.0,2024-05-04,,,11-50,85,0.0
NP-2080,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Pro,Proposal,0.0,2024-07-30,,,11-50,47,0.0
NP-2081,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Enterprise,Proposal,0.0,2024-07-17,,,201-500,30,0.0
NP-2082,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Lead,0.0,2024-07-10,,,11-50,32,0.0
NP-2083,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Basic,Proposal,0.0,2024-04-18,True,True,1-10,12,0.0
NP-2084,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-05-04,,,1-10,18,0.0
NP-2085,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Pro,Lead,0.0,2024-03-29,,,201-500,43,0.0
NP-2086,NovaPay,UAE,AED,SEO Content Drive,Organic Search,9000,NovaPay Pro,Demo,0.0,2024-05-11,,,51-200,29,0.0
NP-2087,NovaPay,Singapore,SGD,Influencer Summer,Influencer,22000,NovaPay Pro,Lead,0.0,2024-06-07,,,201-500,68,0.0
NP-2088,NovaPay,USA,USD,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Qualified,0.0,2024-01-23,,,500+,15,0.0
NP-2089,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Proposal,0.0,2024-06-25,,,11-50,47,0.0
NP-2090,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Pro,Demo,0.0,2024-06-13,,,11-50,92,0.0
NP-2091,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Proposal,0.0,2024-04-26,,,201-500,10,0.0
NP-2092,NovaPay,Singapore,SGD,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-03-07,True,False,201-500,56,0.0
NP-2093,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Basic,Demo,0.0,2024-07-24,,,11-50,27,0.0
NP-2094,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Basic,Qualified,0.0,2024-06-10,,,51-200,13,0.0
NP-2095,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Basic,Proposal,0.0,2024-04-13,,,1-10,53,0.0
NP-2096,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Pro,Qualified,0.0,2024-04-20,,,1-10,94,0.0
NP-2097,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Pro,Closed Lost,0.0,2024-08-06,,,51-200,63,0.0
NP-2098,NovaPay,Singapore,SGD,Partner Referral Q2,Referral,12000,NovaPay Pro,Proposal,0.0,2024-05-15,,,51-200,11,0.0
NP-2099,NovaPay,USA,USD,SEO Content Drive,Organic Search,9000,NovaPay Pro,Lead,0.0,2024-04-21,,,201-500,92,0.0
NP-2100,NovaPay,Singapore,SGD,Spring Email Push,Email,6000,NovaPay Pro,Qualified,0.0,2024-04-11,False,False,201-500,35,0.0
NP-2101,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Pro,Lead,0.0,2024-03-17,,,500+,79,0.0
NP-2102,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Pro,Lead,0.0,2024-04-13,,,11-50,12,0.0
NP-2103,NovaPay,Singapore,SGD,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-02-17,,,201-500,74,0.0
NP-2104,NovaPay,UAE,AED,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-03-14,,,51-200,25,0.0
NP-2105,NovaPay,UAE,AED,Q1 Launch Blitz,Paid Social,18000,NovaPay Enterprise,Qualified,0.0,2024-03-23,,,1-10,68,0.0
NP-2106,NovaPay,USA,USD,SEO Content Drive,Organic Search,9000,NovaPay Pro,Closed Lost,0.0,2024-05-12,,,500+,86,0.0
NP-2107,NovaPay,Germany,EUR,Spring Email Push,Email,6000,NovaPay Basic,Demo,0.0,2024-04-28,False,False,201-500,76,0.0
NP-2108,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-07-17,,,201-500,22,0.0
NP-2109,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Pro,Lead,0.0,2024-02-22,False,False,11-50,70,0.0
NP-2110,NovaPay,Germany,EUR,Spring Email Push,Email,6000,NovaPay Basic,Qualified,0.0,2024-04-30,False,False,201-500,43,0.0
NP-2111,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Qualified,0.0,2024-07-11,,,201-500,30,0.0
NP-2112,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Basic,Qualified,0.0,2024-04-20,False,False,1-10,98,0.0
NP-2113,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-04-26,True,False,500+,62,0.0
NP-2114,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-01-29,,,1-10,57,0.0
NP-2115,NovaPay,USA,USD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Qualified,0.0,2024-03-19,,,11-50,85,0.0
NP-2116,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Enterprise,Negotiation,0.0,2024-05-02,,,11-50,72,0.0
NP-2117,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Proposal,0.0,2024-03-03,,,201-500,83,0.0
NP-2118,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Demo,0.0,2024-04-30,,,500+,26,0.0
NP-2119,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Basic,Qualified,0.0,2024-04-12,True,False,1-10,89,0.0
NP-2120,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Negotiation,0.0,2024-07-14,,,500+,15,0.0
NP-2121,NovaPay,Singapore,SGD,Influencer Summer,Influencer,22000,NovaPay Pro,Demo,0.0,2024-06-22,,,1-10,83,0.0
NP-2122,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Pro,Qualified,0.0,2024-06-16,,,500+,20,0.0
NP-2123,NovaPay,USA,USD,Spring Email Push,Email,6000,NovaPay Pro,Demo,0.0,2024-04-27,False,False,201-500,74,0.0
NP-2124,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Enterprise,Lead,0.0,2024-01-12,,,51-200,36,0.0
NP-2125,NovaPay,Singapore,SGD,Spring Email Push,Email,6000,NovaPay Pro,Qualified,0.0,2024-02-25,False,False,500+,51,0.0
NP-2126,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Basic,Negotiation,0.0,2024-05-18,,,201-500,33,0.0
NP-2127,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Pro,Lead,0.0,2024-04-16,,,1-10,22,0.0
NP-2128,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-05-21,,,11-50,49,0.0
NP-2129,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Basic,Closed Won,257.81,2024-04-28,,,1-10,48,946.95
NP-2130,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Basic,Negotiation,0.0,2024-05-08,,,201-500,25,0.0
NP-2131,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Qualified,0.0,2024-03-13,,,500+,74,0.0
NP-2132,NovaPay,USA,USD,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-06-14,,,201-500,18,0.0
NP-2133,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Pro,Negotiation,0.0,2024-04-07,,,51-200,80,0.0
NP-2134,NovaPay,UAE,AED,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Qualified,0.0,2024-05-26,,,51-200,82,0.0
